athlete_id,sex,height_cm,weight_kg,province,has_anthro,lifetime_pb,cutoff_16_group,cutoff_17_group,cutoff_18_group,cutoff_19_group,cutoff_20_group,cutoff_21_group,cutoff_22_group,cutoff_23_group,cutoff_24_group,cutoff_25_group,cutoff_26_group
61cfd8ebdc3b1137,M,173.0,66.0,P10,True,11.75,excluded,B,B,B,B,B,B,B,B,B,B
2c6cc9c12a87de88,F,153.0,41.0,P30,True,12.27,excluded,excluded,A,B,B,B,B,B,B,B,B
a59203b72bf7f77d,M,,,P15,False,11.73,excluded,excluded,excluded,B,B,B,B,B,B,B,B
dd5a61fd387718df,M,181.0,66.0,P25,True,12.02,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
c02ce7aacb50a330,F,,,,False,12.36,excluded,excluded,A,B,B,B,B,B,B,B,B
91c70db5325cddc7,M,,,P14,False,11.49,excluded,excluded,A,B,B,B,B,B,B,B,B
7293abdde068e31c,F,168.0,50.0,,True,12.81,excluded,A,A,A,A,B,B,B,B,B,B
2a4f319f7136ff41,M,,,,False,11.09,A,B,B,B,B,B,B,B,B,B,B
7301a7eef597d67e,M,173.0,58.0,P28,True,11.89,excluded,excluded,A,B,B,B,B,B,B,B,B
b5067addb6925c8d,M,,,P28,False,12.69,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
53f89d4aaccc3ca3,M,,,P12,False,11.52,excluded,excluded,A,B,B,B,B,B,B,B,B
1ed2e62b650f9191,F,,,P18,False,13.29,excluded,excluded,A,B,B,B,B,B,B,B,B
278b734f27433603,M,175.0,61.0,P30,True,10.33,excluded,excluded,excluded,excluded,A,A,A,A,B,B,B
163c0dd404d0a598,M,174.0,55.0,P25,True,11.61,A,B,B,B,B,B,B,B,B,B,B
c011b77c3d3d03b6,F,,,P17,False,13.09,A,A,B,B,B,B,B,B,B,B,B
408d939930ff3a92,M,,,,False,11.51,excluded,excluded,A,B,B,B,B,B,B,B,B
47280ea393b55d0d,F,,,,False,12.56,excluded,excluded,A,A,B,B,B,B,B,B,B
bb53cae1bc0f8696,F,,,P10,False,12.28,excluded,excluded,excluded,A,A,A,A,A,A,B,B
9d4a7128a2741aef,M,,,P04,False,11.71,excluded,excluded,B,B,B,B,B,B,B,B,B
a14069a86f4a8c40,M,,,,False,11.53,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
2ffc2601844116ab,M,,,P20,False,10.84,excluded,excluded,excluded,A,A,B,B,B,B,B,B
cb676819b07b1291,M,178.0,70.0,P10,True,10.6,excluded,excluded,excluded,A,A,A,A,B,B,B,B
d96839ddc8dd467f,M,176.0,65.0,P08,True,10.98,excluded,excluded,excluded,A,A,B,B,B,B,B,B
709a0d894c1d5d68,F,,,P06,False,13.7,A,B,B,B,B,B,B,B,B,B,B
4d993077e09f250b,M,,,P23,False,10.81,A,B,B,B,B,B,B,B,B,B,B
850b8177cb53a8d4,M,182.0,71.0,P03,True,11.46,excluded,excluded,A,B,B,B,B,B,B,B,B
fd82b1ae82cbe7b2,M,,,P12,False,12.99,excluded,excluded,excluded,A,A,B,B,B,B,B,B
d56b8c2e378be006,M,,,P10,False,11.38,excluded,excluded,A,B,B,B,B,B,B,B,B
2218aa286b2c807b,M,,,,False,11.52,excluded,excluded,A,A,B,B,B,B,B,B,B
a943b1d10a4d0b74,F,172.0,50.0,P10,True,13.17,excluded,A,A,B,B,B,B,B,B,B,B
4dd8aaf6c9374910,M,175.0,62.0,,True,11.62,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
e09dd0c794d8be3e,M,,,P28,False,12.04,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
2cbc143b20e82e70,M,,,,False,11.5,excluded,excluded,B,B,B,B,B,B,B,B,B
f44df111f50a4df5,F,,,P23,False,12.52,A,A,B,B,B,B,B,B,B,B,B
997096a020c5254a,F,172.0,57.0,P00,True,12.76,excluded,excluded,A,A,B,B,B,B,B,B,B
f969e518cd47385c,F,168.0,50.0,P10,True,13.5,A,B,B,B,B,B,B,B,B,B,B
d19e1323eb89e4b8,M,172.0,65.0,P02,True,10.72,excluded,excluded,excluded,excluded,A,B,B,B,B,B,B
f6e2207dbf7bb94b,M,,,P19,False,11.93,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
0e85be5129cb025e,F,,,P23,False,12.39,excluded,excluded,excluded,A,A,A,A,A,B,B,B
e9e14582450752a3,F,,,P20,False,13.01,A,B,B,B,B,B,B,B,B,B,B
115767bf383cb036,F,,,P20,False,12.74,excluded,excluded,A,B,B,B,B,B,B,B,B
3065630e7e28c31e,M,,,P21,False,11.64,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
e6741d997f1dd4c5,M,,,P23,False,10.9,excluded,excluded,A,B,B,B,B,B,B,B,B
84726aa33db7c7ea,M,,,P23,False,12.25,A,B,B,B,B,B,B,B,B,B,B
cb69656cec2e4693,M,,,P08,False,11.42,A,A,B,B,B,B,B,B,B,B,B
a2e8c03974432491,F,,,P12,False,12.81,A,A,B,B,B,B,B,B,B,B,B
b05bfb31cdddc5fc,F,168.0,60.0,,True,13.1,A,B,B,B,B,B,B,B,B,B,B
95e44a8dcb4d7e8e,M,180.0,68.0,,True,11.75,excluded,excluded,B,B,B,B,B,B,B,B,B
6ddef74e67d2de46,M,,,P09,False,11.38,A,B,B,B,B,B,B,B,B,B,B
2b7564dc6ed89a60,F,,,P01,False,12.42,excluded,excluded,A,A,B,B,B,B,B,B,B
36db50aa1a3796b6,M,,,,False,11.77,A,B,B,B,B,B,B,B,B,B,B
1e8874a6b5bd0f7f,F,,,,False,13.06,A,B,B,B,B,B,B,B,B,B,B
6555e60d5f981252,F,,,P28,False,12.0,excluded,excluded,excluded,excluded,excluded,A,A,A,B,B,B
c60b7b940555f114,F,175.0,52.0,P28,True,12.37,A,A,A,B,B,B,B,B,B,B,B
0b69ae6b0bfa8f6e,M,,,,False,11.15,excluded,excluded,A,B,B,B,B,B,B,B,B
19ec1b11218a7ba1,M,,,P14,False,12.31,excluded,B,B,B,B,B,B,B,B,B,B
0320a6a9a801ea29,F,165.0,53.0,P23,True,12.58,excluded,excluded,A,A,A,A,B,B,B,B,B
a8112c95c085a4c9,F,171.0,48.0,P28,True,12.95,excluded,A,A,B,B,B,B,B,B,B,B
2e0c8e69a4bc7861,F,,,P28,False,11.86,excluded,excluded,excluded,A,A,A,A,B,B,B,B
ef88bc104f0bef36,F,,,P12,False,13.24,A,B,B,B,B,B,B,B,B,B,B
f97f1e19e05661d4,F,,,P23,False,12.39,excluded,A,A,B,B,B,B,B,B,B,B
8e1117d548d3a4ee,M,,,,False,11.46,A,A,B,B,B,B,B,B,B,B,B
f65eba03a51fa566,M,,,P20,False,10.95,excluded,excluded,A,B,B,B,B,B,B,B,B
f7b7263c22b0fc51,M,,,P17,False,11.01,excluded,excluded,A,A,B,B,B,B,B,B,B
141176634ecf8c19,F,,,P19,False,12.32,A,B,B,B,B,B,B,B,B,B,B
11abaa34849ce571,F,159.0,48.0,P28,True,12.2,A,A,A,B,B,B,B,B,B,B,B
26b2dea6460abc06,F,,,P14,False,12.85,A,B,B,B,B,B,B,B,B,B,B
df9a30197b971662,F,,,P20,False,11.96,excluded,excluded,excluded,excluded,A,A,A,A,B,B,B
c10f22dbb826e4d0,F,,,P14,False,12.03,A,A,B,B,B,B,B,B,B,B,B
4887a23c601d56ec,F,,,P18,False,12.24,excluded,A,A,A,A,B,B,B,B,B,B
2e5ef036d00879b8,M,,,P28,False,13.14,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
57234ed7bc2d97b7,F,175.0,60.0,P28,True,13.06,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
e141932a783efca6,F,,,P21,False,12.94,A,B,B,B,B,B,B,B,B,B,B
81dad775225df9a8,M,185.0,80.0,,True,11.17,excluded,excluded,excluded,excluded,excluded,A,A,B,B,B,B
79777416f8205751,F,,,P30,False,12.45,A,B,B,B,B,B,B,B,B,B,B
8d227964587c95e1,M,179.0,64.0,P10,True,11.82,excluded,excluded,A,B,B,B,B,B,B,B,B
a4f173e8bbbe24d7,M,,,P10,False,11.2,excluded,excluded,A,A,B,B,B,B,B,B,B
9c11742038256335,M,,,P10,False,11.54,excluded,B,B,B,B,B,B,B,B,B,B
05497d9daf5d66de,F,,,P10,False,12.05,excluded,excluded,A,B,B,B,B,B,B,B,B
be525b45b9c19992,F,153.0,45.0,P09,True,12.31,excluded,excluded,excluded,excluded,excluded,excluded,excluded,B,B,B,B
50dce2dde3f8dd62,F,,,P17,False,12.58,excluded,A,A,B,B,B,B,B,B,B,B
39cbaa6101a2bbac,M,,,P03,False,10.98,excluded,A,A,A,B,B,B,B,B,B,B
f2213ef114c5c229,F,,,P17,False,13.09,excluded,excluded,A,B,B,B,B,B,B,B,B
bba7ed325482926c,M,180.0,70.0,P10,True,10.97,excluded,excluded,A,B,B,B,B,B,B,B,B
a9a52cfaca1fe2ad,M,166.0,55.0,P26,True,10.71,excluded,excluded,excluded,A,A,B,B,B,B,B,B
77b4c1f5d8896617,F,,,P19,False,13.73,A,A,A,B,B,B,B,B,B,B,B
63ebc4a3bac02ecd,F,,,P08,False,11.9,excluded,excluded,excluded,excluded,A,A,A,A,A,B,B
b32baa0f7036ce77,F,,,P20,False,12.4,excluded,excluded,A,B,B,B,B,B,B,B,B
3cb937b54a257776,M,,,,False,12.14,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
4b91d8ec827df638,F,,,P15,False,12.04,excluded,excluded,excluded,A,A,A,A,A,A,B,B
6ee415666d998188,M,,,,False,12.13,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
6be40dccd80b6773,M,,,P20,False,11.01,excluded,excluded,excluded,A,A,B,B,B,B,B,B
874a21efa8f03af6,M,,,P20,False,12.22,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
de62d4385417e9fe,M,173.0,60.0,P10,True,11.62,excluded,excluded,A,B,B,B,B,B,B,B,B
5862cfc4a1007ec5,F,,,P15,False,12.36,excluded,A,A,B,B,B,B,B,B,B,B
94104a4eed2bfe3e,M,175.0,70.0,P10,True,12.0,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
163e527b39eca4a8,M,,,P27,False,12.23,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
fd3fc8d725155153,M,178.0,63.0,,True,11.65,A,B,B,B,B,B,B,B,B,B,B
393412fc88981a9c,F,,,P08,False,12.93,A,B,B,B,B,B,B,B,B,B,B
025a9d8324f70e87,F,,,P17,False,12.14,A,A,B,B,B,B,B,B,B,B,B
5323129554bce852,M,180.0,71.0,P25,True,11.13,A,A,A,B,B,B,B,B,B,B,B
13221256c721572b,F,,,P03,False,11.49,excluded,excluded,A,A,A,A,A,A,A,B,B
a2475140a8b5aa34,M,,,P17,False,11.27,excluded,excluded,A,B,B,B,B,B,B,B,B
36dbac04d72733c2,F,,,P23,False,13.11,A,B,B,B,B,B,B,B,B,B,B
0cace1a5d63cfc6a,M,187.0,75.0,P00,True,10.84,excluded,excluded,excluded,A,A,B,B,B,B,B,B
9bdb1c9a83e34ec8,F,170.0,60.0,P23,True,11.72,excluded,excluded,A,A,A,A,A,A,B,B,B
c8b74923a5cdd3b0,F,,,P30,False,11.88,excluded,excluded,excluded,A,A,A,A,B,B,B,B
75fa3c9462004244,F,,,P24,False,12.34,A,B,B,B,B,B,B,B,B,B,B
d4fab485cd6aab59,F,,,P30,False,12.22,excluded,A,A,A,A,A,B,B,B,B,B
7593700ae8c33677,F,161.0,55.0,P08,True,11.82,excluded,excluded,excluded,excluded,A,A,A,A,B,B,B
14436456ef1865ee,M,182.0,63.0,P10,True,10.96,excluded,excluded,A,B,B,B,B,B,B,B,B
0779369a41aa51ea,M,181.0,78.0,P23,True,12.01,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
500389e30b6f9c4e,F,,,P12,False,13.0,A,B,B,B,B,B,B,B,B,B,B
f49c64645e5fcc53,F,,,P23,False,12.32,excluded,excluded,excluded,excluded,excluded,A,A,B,B,B,B
d6c8ed1e4238dec5,M,,,,False,11.91,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
a0cd92dadae2d8db,M,175.0,61.0,P21,True,11.27,excluded,excluded,excluded,excluded,A,A,B,B,B,B,B
d7fc485c2e3c5ebf,M,,,P12,False,11.77,excluded,excluded,B,B,B,B,B,B,B,B,B
0c4755e077ab97b2,M,180.0,63.0,P16,True,10.47,excluded,excluded,excluded,excluded,excluded,A,A,A,A,A,B
3316ceb243a56473,F,,,P03,False,12.55,A,B,B,B,B,B,B,B,B,B,B
4689dcf0d0c19c82,M,,,,False,11.53,excluded,B,B,B,B,B,B,B,B,B,B
66294f8d14d755d3,M,,,,False,11.42,excluded,excluded,B,B,B,B,B,B,B,B,B
7696dd2072130642,M,,,,False,11.5,excluded,excluded,A,B,B,B,B,B,B,B,B
62f187eea53e5e3d,F,,,P27,False,12.21,excluded,excluded,excluded,A,A,B,B,B,B,B,B
6b4f57d5b9ffeb1c,M,,,P20,False,10.57,A,B,B,B,B,B,B,B,B,B,B
201dd2935112dbd3,M,,,P20,False,11.72,excluded,excluded,A,B,B,B,B,B,B,B,B
796474f8e6840ab5,F,167.0,51.0,P09,True,11.71,excluded,excluded,excluded,excluded,A,A,B,B,B,B,B
3856a28965e553a0,F,167.0,49.0,P23,True,11.52,excluded,excluded,excluded,A,A,A,B,B,B,B,B
f5351038a9fc9cf6,M,,,,False,11.35,excluded,excluded,A,B,B,B,B,B,B,B,B
822d502abf4ad878,M,,,P10,False,11.54,excluded,excluded,A,B,B,B,B,B,B,B,B
300c6fd54118a349,F,,,P20,False,12.79,A,B,B,B,B,B,B,B,B,B,B
a3c42af0460f6671,F,,,P15,False,11.81,excluded,excluded,A,A,A,A,A,A,B,B,B
f7ba90f5ed730b7c,M,,,P20,False,11.57,excluded,excluded,A,B,B,B,B,B,B,B,B
cbe3a0c30fc4baf3,M,,,P05,False,10.86,excluded,excluded,excluded,excluded,A,A,A,A,A,A,B
380cf87d5c424059,M,,,,False,11.42,excluded,excluded,A,B,B,B,B,B,B,B,B
9a35a28d17510035,M,178.0,140.0,P10,False,11.27,excluded,excluded,A,B,B,B,B,B,B,B,B
f1ef8e2f3a37deb8,F,162.0,44.0,P28,True,12.69,A,A,B,B,B,B,B,B,B,B,B
59018497f984d7b3,M,,,P23,False,11.87,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
e051e8cf0440e82d,M,,,P12,False,11.0,A,A,A,B,B,B,B,B,B,B,B
2d8af15f4da65470,M,,,P10,False,11.34,excluded,A,A,B,B,B,B,B,B,B,B
7e8eef211aa9211d,M,,,P10,False,11.63,excluded,excluded,A,B,B,B,B,B,B,B,B
bb8e479ad3dfc27f,M,,,P25,False,11.37,A,B,B,B,B,B,B,B,B,B,B
3475a8489a9ee537,F,162.0,49.0,P23,True,11.43,excluded,excluded,excluded,A,A,B,B,B,B,B,B
354dcc4a0ae2d278,M,,,P10,False,11.54,A,A,B,B,B,B,B,B,B,B,B
034952b3e4bc6fec,M,,,P18,False,11.18,excluded,excluded,excluded,excluded,excluded,excluded,B,B,B,B,B
9120022f9234fe72,F,,,P10,False,13.02,A,B,B,B,B,B,B,B,B,B,B
78c89a06875ea1ca,M,,,,False,12.1,excluded,excluded,B,B,B,B,B,B,B,B,B
961d193c31563523,F,170.0,53.0,P23,True,11.83,excluded,excluded,excluded,excluded,A,A,B,B,B,B,B
1e415f3e6d4d9d95,M,,,P25,False,11.42,excluded,excluded,excluded,A,A,B,B,B,B,B,B
fc9cb6f322cfbc60,F,,,P28,False,12.99,A,A,B,B,B,B,B,B,B,B,B
b974aaa39c5ede4c,M,,,P14,False,12.41,excluded,excluded,excluded,excluded,B,B,B,B,B,B,B
eec60beaf9421072,M,,,,False,11.6,excluded,excluded,A,B,B,B,B,B,B,B,B
f65ae7dd49db7bca,F,170.0,55.0,P11,True,12.36,excluded,A,A,B,B,B,B,B,B,B,B
83401667124bc09e,F,,,P05,False,13.25,A,A,B,B,B,B,B,B,B,B,B
07345213d8574590,M,,,P18,False,10.96,excluded,A,A,B,B,B,B,B,B,B,B
238d723d668e0339,M,,,P20,False,11.83,excluded,excluded,A,B,B,B,B,B,B,B,B
ec6d70a924b8e208,M,,,,False,11.8,excluded,excluded,A,B,B,B,B,B,B,B,B
939b0f7d9da99bab,M,,,P10,False,11.17,excluded,excluded,A,A,B,B,B,B,B,B,B
25445614c10bd96b,M,,,P02,False,11.9,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
c5543eeb6d62b4c5,F,165.0,53.0,P10,True,14.41,A,B,B,B,B,B,B,B,B,B,B
946e79aebad8e660,F,,,P18,False,12.53,A,B,B,B,B,B,B,B,B,B,B
b12276df67b078ec,F,,,P23,False,12.3,A,A,A,B,B,B,B,B,B,B,B
79e68fec3a8e07ff,M,176.0,60.0,P28,True,11.37,excluded,excluded,A,B,B,B,B,B,B,B,B
5886100425423983,M,175.0,60.0,P20,True,10.2,excluded,excluded,excluded,excluded,excluded,A,A,B,B,B,B
3257f8830333b450,M,,,,False,12.22,excluded,B,B,B,B,B,B,B,B,B,B
7293c7d4b231a2e8,M,180.0,67.0,,True,12.11,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
88f47fd6aa6294ba,M,,,P12,False,12.08,A,B,B,B,B,B,B,B,B,B,B
de39bcfa8ae75110,M,,,,False,11.16,excluded,excluded,excluded,excluded,excluded,excluded,B,B,B,B,B
fe2adecbad0dabab,M,,,P10,False,11.3,excluded,excluded,A,B,B,B,B,B,B,B,B
c8085b9ce9f4fb8b,M,,,,False,11.9,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
232158e45815342b,M,,,,False,11.67,excluded,excluded,excluded,excluded,A,B,B,B,B,B,B
be2f88377e0a6dd0,M,178.0,65.0,P26,True,11.22,A,B,B,B,B,B,B,B,B,B,B
555800e342bdf6e7,F,170.0,60.0,P25,True,13.43,A,B,B,B,B,B,B,B,B,B,B
a1a9194a35459e08,M,,,,False,11.63,excluded,excluded,A,B,B,B,B,B,B,B,B
ebac919e00c346d2,M,,,P14,False,10.35,excluded,excluded,A,A,A,A,A,A,A,B,B
fef0c0b545c38473,F,,,P07,False,12.64,excluded,excluded,excluded,A,A,A,A,B,B,B,B
d9c286510198933a,F,162.0,60.0,P21,True,13.35,excluded,excluded,A,B,B,B,B,B,B,B,B
7a8336da7ed89809,M,,,,False,11.28,excluded,excluded,B,B,B,B,B,B,B,B,B
8eb72539588370f4,M,181.0,71.0,P10,True,11.16,excluded,excluded,A,B,B,B,B,B,B,B,B
02175a85dd751627,M,,,P21,False,10.58,excluded,excluded,A,B,B,B,B,B,B,B,B
4e79f9981fc29d72,F,,,P17,False,12.68,A,B,B,B,B,B,B,B,B,B,B
783af60da5795c25,F,,,P21,False,12.38,excluded,excluded,A,B,B,B,B,B,B,B,B
bd8d2c7530fa3bee,F,,,P12,False,12.72,A,B,B,B,B,B,B,B,B,B,B
297173b60edc1fe9,M,,,P03,False,12.92,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
f07e0596ac10fa82,M,177.0,65.0,P20,True,11.27,A,A,B,B,B,B,B,B,B,B,B
d15815683b08674a,M,,,P28,False,11.42,A,B,B,B,B,B,B,B,B,B,B
1599ebc8f2d06251,M,,,,False,11.16,excluded,excluded,A,B,B,B,B,B,B,B,B
2ebb26996142c904,F,,,P25,False,12.85,A,A,B,B,B,B,B,B,B,B,B
f9e1ad1423013add,F,172.0,57.0,P25,True,14.21,A,B,B,B,B,B,B,B,B,B,B
d0d33552a2c4e3a6,M,,,P12,False,11.34,A,B,B,B,B,B,B,B,B,B,B
9a0922cb4852e57c,M,,,P17,False,11.61,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
878a2339fa54276f,M,173.0,58.0,P23,True,12.36,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
6443be0cf7a2ee58,F,,,P10,False,13.08,excluded,excluded,A,B,B,B,B,B,B,B,B
243696e3baf64fa0,F,,,P26,False,12.15,excluded,excluded,excluded,excluded,B,B,B,B,B,B,B
bc00ea08c23b80b4,F,,,P12,False,11.51,excluded,excluded,excluded,excluded,excluded,excluded,A,A,A,A,A
a575032eb8539c89,F,,,P25,False,12.83,A,B,B,B,B,B,B,B,B,B,B
eec5d048a86e9ec6,M,,,,False,11.29,A,B,B,B,B,B,B,B,B,B,B
9334b44998b2e620,M,,,P14,False,11.47,excluded,excluded,A,B,B,B,B,B,B,B,B
ec6d745f9d1fc11d,M,,,P20,False,11.45,excluded,excluded,excluded,A,A,B,B,B,B,B,B
8080e90424be3dec,M,,,P30,False,10.9,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
bca8cc8c36e816e4,F,,,P12,False,12.65,A,A,B,B,B,B,B,B,B,B,B
7453440951591f77,F,,,P06,False,12.33,excluded,excluded,A,B,B,B,B,B,B,B,B
06d968a32ab2eb74,F,,,P25,False,14.15,A,B,B,B,B,B,B,B,B,B,B
b31eae09bac18e82,M,,,P10,False,11.14,excluded,A,A,B,B,B,B,B,B,B,B
a93cf9ed0df79a40,M,,,P10,False,11.31,excluded,excluded,A,B,B,B,B,B,B,B,B
22a3fd29620f1cf2,F,,,P23,False,12.81,A,B,B,B,B,B,B,B,B,B,B
2bf28c948e18d4a1,F,162.0,47.0,,True,12.48,A,A,B,B,B,B,B,B,B,B,B
2c87e0c14d170905,F,,,P07,False,13.38,excluded,excluded,A,B,B,B,B,B,B,B,B
cdcd70173cdcebe6,M,,,P10,False,11.41,excluded,excluded,A,B,B,B,B,B,B,B,B
64ef0c51bbd1a608,M,,,P17,False,11.63,excluded,B,B,B,B,B,B,B,B,B,B
4ef23c820c79577d,F,,,P01,False,12.84,excluded,excluded,A,B,B,B,B,B,B,B,B
2a629146d199aa26,M,,,P17,False,11.51,excluded,excluded,A,B,B,B,B,B,B,B,B
50bf6d78a287cdba,F,,,P23,False,13.26,A,B,B,B,B,B,B,B,B,B,B
ff195941deee239a,M,172.0,55.0,P19,True,11.12,excluded,excluded,A,A,A,B,B,B,B,B,B
5254a298fc24bd08,F,165.0,52.0,P15,True,11.92,excluded,excluded,A,A,A,B,B,B,B,B,B
7e2a018e9b13afff,M,,,P14,False,10.68,A,A,A,A,A,B,B,B,B,B,B
7532a3b6ec9d9e0a,F,169.0,50.0,P25,True,12.93,excluded,excluded,A,B,B,B,B,B,B,B,B
bb9ac431e178c26d,M,,,P24,False,10.44,excluded,excluded,excluded,excluded,excluded,excluded,A,A,A,A,B
3b2fdd18a7c08cb3,M,,,,False,12.11,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
d4747953aeff7a77,M,,,P18,False,11.61,excluded,excluded,A,B,B,B,B,B,B,B,B
4e5653723c019d5f,M,175.0,60.0,P08,True,12.45,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
0d75a921682aed1a,M,185.0,78.0,,True,11.61,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
5633ba362fb6bec1,F,,,P17,False,12.51,excluded,excluded,excluded,excluded,excluded,excluded,A,A,B,B,B
04a52d188e277c5e,M,,,P20,False,11.4,excluded,excluded,A,B,B,B,B,B,B,B,B
346dd148f0bd5c2f,F,,,P20,False,12.83,A,B,B,B,B,B,B,B,B,B,B
f65765b88c0aa3bf,M,,,P17,False,11.42,A,A,B,B,B,B,B,B,B,B,B
fcaf3a091d118a1e,F,,,P24,False,12.47,A,A,B,B,B,B,B,B,B,B,B
d134603ac0f469b8,M,180.0,60.0,P10,True,11.66,excluded,excluded,A,B,B,B,B,B,B,B,B
bef253033de731ae,M,,,P04,False,11.99,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
5497c4f8290f01e4,M,,,,False,12.58,A,B,B,B,B,B,B,B,B,B,B
813244d2273ad129,M,,,P20,False,11.02,A,B,B,B,B,B,B,B,B,B,B
21a5d364f5a974e3,M,,,,False,11.59,excluded,excluded,A,B,B,B,B,B,B,B,B
f89944e689be1aa0,M,176.0,68.0,,True,11.23,excluded,A,A,B,B,B,B,B,B,B,B
848827f6492b5c57,F,165.0,,P07,False,13.14,excluded,excluded,B,B,B,B,B,B,B,B,B
d7a1df50a5d8b4f0,M,,,P19,False,11.18,excluded,excluded,A,B,B,B,B,B,B,B,B
72c31928f41f0889,M,,,P17,False,11.79,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
40f0422a972a62fb,M,,,P20,False,11.04,A,B,B,B,B,B,B,B,B,B,B
7b0cd46d9857ba5c,M,,,P13,False,10.52,A,A,B,B,B,B,B,B,B,B,B
1c9baced193bcd52,M,,,P28,False,13.08,excluded,excluded,B,B,B,B,B,B,B,B,B
2d1aec09fa0d41be,F,,,,False,12.62,A,A,B,B,B,B,B,B,B,B,B
7edc00bffe0ec082,M,,,P20,False,11.02,excluded,excluded,excluded,excluded,excluded,excluded,A,B,B,B,B
9e0ae9ca78463a67,F,,,P27,False,11.38,excluded,excluded,excluded,excluded,excluded,excluded,A,A,B,B,B
d56105b2e5a5b118,M,180.0,70.0,P10,True,12.98,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded
5dfcb012e1fd25fa,M,,,,False,12.11,excluded,B,B,B,B,B,B,B,B,B,B
3a027031d3e4fec4,M,,,P19,False,11.5,excluded,excluded,A,B,B,B,B,B,B,B,B
6c60ddfd2672c656,M,,,P23,False,10.66,excluded,excluded,excluded,A,A,A,A,A,B,B,B
16fb9d18589eb97e,M,,,P23,False,11.65,excluded,B,B,B,B,B,B,B,B,B,B
69e824b25b04d7b9,M,,,P12,False,11.93,A,B,B,B,B,B,B,B,B,B,B
ac2d7501b8297c4d,M,,,,False,11.07,excluded,excluded,excluded,excluded,excluded,excluded,A,B,B,B,B
0eb3cadf17a8119a,M,,,P17,False,10.85,A,A,B,B,B,B,B,B,B,B,B
0ff5d1d3b9a78c8d,M,175.0,67.0,P14,True,11.38,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,excluded,A,B
c426e1fbb7ecbb7b,M,181.0,64.0,P20,True,11.6,excluded,excluded,A,B,B,B,B,B,B,B,B
b454be960ca1456f,M,183.0,64.0,P14,True,10.78,excluded,A,A,A,A,B,B,B,B,B,B
52e0145fcdcec409,M,,,P15,False,11.61,excluded,excluded,excluded,B,B,B,B,B,B,B,B
be9da7a2da49a6e8,F,168.0,52.0,P26,True,12.32,excluded,excluded,A,B,B,B,B,B,B,B,B
80ce36ef9ae47b19,M,173.0,62.0,P04,True,11.23,excluded,excluded,excluded,A,A,A,B,B,B,B,B
0d0ede4cded6057c,M,,,P23,False,11.76,excluded,excluded,excluded,excluded,A,B,B,B,B,B,B
5162bcdd6e687531,F,,,,False,12.44,A,B,B,B,B,B,B,B,B,B,B
fd69355714f07320,F,170.0,51.0,P26,True,12.52,excluded,excluded,A,A,A,B,B,B,B,B,B
3211e9f084970717,M,,,P21,False,11.67,excluded,A,A,B,B,B,B,B,B,B,B
